Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
36.386234283447266	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.2492426e-06	9.798186e-05	-0.6854381	0.05075836	0.0037289066	0.0011015531	0.68581104	30049	30049
73.64969420433044	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.1929993e-05	6.3035215e-05	-0.6925092	0.0326859	0.001066664	0.000494459	0.69261575	30049	60098
105.16674566268921	2	0.030150754	0.42425865	6.0	0.0	151.0	0.0	0.00019967387	0.01412919	0.00019257558	0.014130643	-0.69699895	0.059340876	0.008138411	0.006243653	0.69781286	30049	90147
136.99165391921997	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00015358145	0.0005776598	-0.6521722	0.29387227	0.38974422	0.24277858	0.6911466	30049	120196
167.499915599823	4	0.16080402	2.0604608	29.0	0.0	151.0	0.0	0.0010649273	0.03261584	0.0015900615	0.03263414	-0.56584215	0.40693474	0.6425773	0.28903022	0.6300999	30049	150245
200.01370525360107	5	0.43718594	3.829904	46.0	0.0	151.0	0.0	0.0028952712	0.05372977	0.0033228432	0.053726975	-0.58557904	0.41620377	0.57257134	0.28960374	0.64283615	30049	180294
232.57635760307312	6	1.1005025	5.223637	37.0	0.0	151.0	0.0	0.007288096	0.08505868	0.0075961216	0.085067384	-0.5472648	0.43878883	0.56717294	0.2776692	0.6039821	30049	210343
264.95281505584717	7	0.14070351	1.1778103	12.0	0.0	151.0	0.0	0.0009318114	0.03051136	0.00125015	0.03051777	-0.60468227	0.34298322	0.5075591	0.26250264	0.6554381	30049	240392
296.95112013816833	8	0.28643215	1.8575842	16.0	0.0	151.0	0.0	0.0018969018	0.043512106	0.0022254055	0.043521278	-0.6525306	0.42690018	0.44960016	0.25344232	0.6974906	30049	270441
329.67631912231445	9	0.5678392	3.9051795	41.0	0.0	151.0	0.0	0.0037605246	0.0612077	0.003958532	0.061207823	-0.6282592	0.36265996	0.4982673	0.29029855	0.678086	30049	300490
362.67344403266907	10	0.40703517	2.6046247	22.0	0.0	151.0	0.0	0.0026955972	0.051849112	0.002873281	0.051846817	-0.573076	0.3092873	0.47679877	0.28418842	0.620756	30049	330539
394.9385895729065	11	0.38190955	2.9747472	35.0	0.0	151.0	0.0	0.0025292023	0.050227538	0.002864739	0.0502318	-0.55885327	0.3405064	0.552555	0.31673947	0.6141088	30049	360588
427.32082533836365	12	0.3517588	2.4011896	24.0	0.0	151.0	0.0	0.0023295283	0.048208944	0.002730833	0.048215374	-0.5962221	0.40554073	0.6474649	0.36678457	0.66096854	30049	390637
459.22377729415894	13	0.1758794	1.602204	20.0	0.0	151.0	0.0	0.0011647642	0.034108758	0.0016947796	0.03412603	-0.6255108	0.4566056	0.6062941	0.35633954	0.6861402	30049	420686
491.82258129119873	14	0.2512563	1.5682741	13.0	0.0	151.0	0.0	0.0016639489	0.040757574	0.0021552413	0.04075931	-0.5402077	0.39997172	0.6399957	0.33119857	0.6042073	30049	450735
523.4604487419128	15	0.86934674	3.9319608	28.0	0.0	151.0	0.0	0.005757263	0.0756579	0.0063679363	0.07567641	-0.5881177	0.44291013	0.69211507	0.39123803	0.6573293	30049	480784
