Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.538010358810425	0	-0.42354834	0.078683086	-0.29057464	-0.6093121	21.0	0.0	-0.020168971	0.019882455	-0.017276287407701096	0.019926635567745474	1008	1008
5.103875637054443	1	-0.43810567	0.09643436	-0.25162625	-0.6733941	21.0	0.0	-0.020862175	0.020832751	-0.01884338825743773	0.020900725572029613	1008	2016
6.122513055801392	2	-0.389551	0.1043367	-0.22172219	-0.7032336	21.0	0.0	-0.018550046	0.01857545	-0.016667193787215172	0.01856456430295881	1008	3024
7.190212726593018	3	-0.41759142	0.10014969	-0.26935345	-0.6832859	21.0	0.0	-0.019885305	0.020431325	-0.018138438429586394	0.020368297933872313	1008	4032
8.2574622631073	4	-0.41962838	0.10946445	-0.2431908	-0.6587998	21.0	0.0	-0.019982306	0.0213559	-0.017913950930198083	0.02139172627903203	1008	5040
9.323033332824707	5	-0.44398093	0.11604057	-0.22572543	-0.75311923	21.0	0.0	-0.02114195	0.021434523	-0.01918311939098822	0.021438516452233145	1008	6048
10.324134826660156	6	-0.45156083	0.0937529	-0.28225365	-0.6967146	21.0	0.0	-0.021502893	0.021383332	-0.019627842723934263	0.021409477403127625	1008	7056
11.35128140449524	7	-0.4538393	0.11480327	-0.24775212	-0.73891336	21.0	0.0	-0.021611396	0.021254465	-0.019680997321743204	0.02104854514581399	1008	8064
12.320966243743896	8	1.1357529	7.108594	39.019196	-0.78454924	21.0	0.0	0.054083478	0.8863082	0.056477897332241844	0.886798181233098	1008	9072
13.349231719970703	9	1.3400327	8.272961	49.16875	-0.77916324	21.0	0.0	0.063811086	0.9386723	0.0657375945037745	0.9389447574847748	1008	10080
14.368634462356567	10	5.4482284	13.433301	49.27308	-0.8018853	21.0	0.0	0.2594394	1.6676545	0.26156489675689165	1.6679921218087002	1008	11088
15.401989221572876	11	8.327671	19.160002	78.75372	-0.9774772	21.0	0.0	0.39655578	2.015671	0.3985443834802359	2.015822547278927	1008	12096
16.420671701431274	12	11.18913	20.031004	69.207375	-0.9332226	21.0	0.0	0.5328157	2.3043916	0.5346267961795949	2.3044568839027435	1008	13104
17.42830538749695	13	21.144995	20.059837	59.183002	-0.81491214	21.0	0.0	1.0069045	3.0481384	1.008653527085516	3.048121092196941	1008	14112
18.406140327453613	14	23.787775	23.403202	78.77605	-0.9843394	21.0	0.0	1.1327511	3.2078662	1.134399623751173	3.2077632657482464	1008	15120
19.369695901870728	15	34.526493	26.353605	98.60513	-0.73317105	21.0	0.0	1.6441185	3.7335975	1.6455859523618996	3.733394541436696	1008	16128
20.43358063697815	16	47.595104	29.26734	99.05257	-0.85096943	21.0	0.0	2.2664337	4.2089777	2.267807622362495	4.208656182416403	1008	17136
21.394452810287476	17	59.757385	26.080671	108.65878	-0.62782264	21.0	0.0	2.8455896	4.526655	2.8467981561446645	4.526315178097094	1008	18144
22.36842393875122	18	56.811886	24.17609	88.89928	-0.60374904	21.0	0.0	2.7053275	4.4574485	2.706413973810664	4.457138241955148	1008	19152
23.34483528137207	19	65.335365	19.607473	98.61506	9.144454	21.0	0.0	3.1112082	4.640016	3.1122462205953343	4.639687177479785	1008	20160
24.3221378326416	20	63.966656	25.651987	108.65501	-0.6604107	21.0	0.0	3.0460312	4.612095	3.0470390041107116	4.611728055633377	1008	21168
25.32286310195923	21	66.48937	25.372192	108.64008	9.038054	21.0	0.0	3.1661608	4.662246	3.1671020530072576	4.661896437310077	1008	22176
26.346455574035645	22	78.26142	21.651814	118.61524	18.695484	21.0	0.0	3.7267346	4.837596	3.7276042374975544	4.837230463378149	1008	23184
27.34972381591797	23	75.096275	21.294662	108.53621	18.852142	21.0	0.0	3.576013	4.797912	3.5769033768730876	4.797523075331649	1008	24192
28.32958483695984	24	85.46369	18.308044	118.51704	28.879204	21.0	0.0	4.0696993	4.913285	4.070479601893467	4.912919234615372	1008	25200
29.306025743484497	25	81.23463	20.752861	118.39614	18.633343	21.0	0.0	3.8683155	4.8707867	3.8691220655598086	4.870408308606914	1008	26208
30.276196241378784	26	79.72123	21.590675	118.446365	18.732464	21.0	0.0	3.7962492	4.854825	3.797010403171283	4.8544603318415795	1008	27216
