Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.0049219131469727	0	-0.42354834	0.078683086	-0.29057464	-0.6093121	21.0	0.0	-0.020168971	0.019882455	-0.0827723	0.020458957	1008	1008
4.419548749923706	1	-0.43763256	0.09650251	-0.25019938	-0.6729465	21.0	0.0	-0.020839646	0.020800246	-0.0911706	0.021208439	1008	2016
5.50255274772644	2	-0.38856432	0.103778504	-0.22249489	-0.70215315	21.0	0.0	-0.018503062	0.018520027	-0.09252111	0.018935896	1008	3024
6.545933723449707	3	-0.4162481	0.098304294	-0.27062503	-0.6782673	21.0	0.0	-0.019821336	0.020379921	-0.09603273	0.020779852	1008	4032
7.525658845901489	4	-0.4164436	0.10691396	-0.24087197	-0.6463707	21.0	0.0	-0.019830648	0.021176597	-0.09648455	0.022357764	1008	5040
8.509964227676392	5	-0.44055894	0.1138396	-0.22505555	-0.75142854	21.0	0.0	-0.020979	0.021276632	-0.09901028	0.022165164	1008	6048
9.535962343215942	6	-0.4474233	0.09103915	-0.27615282	-0.6874472	21.0	0.0	-0.021305872	0.021228608	-0.10025498	0.02241701	1008	7056
10.586936473846436	7	-0.44749585	0.11022889	-0.24570881	-0.7177164	21.0	0.0	-0.021309327	0.020930238	-0.10077575	0.021269452	1008	8064
11.67139458656311	8	0.51854944	5.04188	29.038906	-0.7729998	21.0	0.0	0.024692832	0.70134103	-0.052617285	0.7039513	1008	9072
12.787166833877563	9	0.9295089	7.583422	49.18613	-0.7693438	21.0	0.0	0.04426233	0.82929623	-0.035084542	0.83247936	1008	10080
13.970795154571533	10	4.8324738	13.777104	49.285057	-0.79043204	21.0	0.0	0.2301178	1.5820239	0.15249512	1.586526	1008	11088
15.227081775665283	11	8.336015	18.386223	68.99622	-0.7856669	21.0	0.0	0.3969531	2.0156302	0.31877777	2.0208228	1008	12096
16.476635694503784	12	9.949924	20.008932	69.21993	-0.9232115	21.0	0.0	0.47380593	2.1862996	0.39546034	2.1911402	1008	13104
