Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.901533603668213	0	-0.42354834	0.078683086	-0.29057464	-0.6093121	21.0	0.0	-0.020168971	0.019882455	-0.020168971	0.019882455	1008	1008
4.218271255493164	1	-0.4379308	0.09644297	-0.25111526	-0.67333823	21.0	0.0	-0.02085385	0.020820338	-0.02085385	0.020820338	1008	2016
5.014799356460571	2	-0.38906077	0.104075745	-0.2218786	-0.7024822	21.0	0.0	-0.018526705	0.018548612	-0.018526705	0.018548612	1008	3024
5.806502103805542	3	-0.41670856	0.0993645	-0.26977643	-0.68092203	21.0	0.0	-0.019843265	0.020395089	-0.019843265	0.020395089	1008	4032
6.594069242477417	4	-0.4179581	0.10835295	-0.2422592	-0.6527084	21.0	0.0	-0.01990277	0.02126877	-0.01990277	0.02126877	1008	5040
7.378425598144531	5	-0.44145903	0.11470867	-0.22487111	-0.7501354	21.0	0.0	-0.021021858	0.021309191	-0.021021858	0.021309191	1008	6048
8.161643505096436	6	-0.4481959	0.09211776	-0.27884305	-0.6868863	21.0	0.0	-0.02134266	0.021242045	-0.02134266	0.021242045	1008	7056
8.966050148010254	7	-0.44905964	0.112050064	-0.24707144	-0.7288411	21.0	0.0	-0.021383794	0.021017458	-0.021383794	0.021017458	1008	8064
9.755901336669922	8	0.5164389	5.0410905	29.03246	-0.77567416	21.0	0.0	0.024592329	0.7012963	0.024592329	0.7012963	1008	9072
10.53268051147461	9	1.1364444	8.195004	49.18142	-0.7698805	21.0	0.0	0.054116406	0.88589865	0.054116406	0.88589865	1008	10080
11.348426103591919	10	5.0390434	13.465059	49.28604	-0.786942	21.0	0.0	0.23995446	1.6113366	0.23995446	1.6113366	1008	11088
12.156950950622559	11	8.336274	18.616707	69.001625	-0.9622076	21.0	0.0	0.39696538	2.0158067	0.39696538	2.0158067	1008	12096
12.957443237304688	12	9.949632	19.59043	69.22227	-0.92577714	21.0	0.0	0.473792	2.1865232	0.473792	2.1865232	1008	13104
13.76006555557251	13	19.07389	19.735813	59.197227	-0.83325195	21.0	0.0	0.90828055	2.9152503	0.90828055	2.9152503	1008	14112
14.537700653076172	14	20.469671	22.644651	78.7939	-0.962123	21.0	0.0	0.9747462	3.0088022	0.9747462	3.0088022	1008	15120
15.328228950500488	15	32.252987	26.842785	98.63104	-0.78703576	21.0	0.0	1.5358565	3.6339757	1.5358565	3.6339757	1008	16128
16.179672718048096	16	47.19821	29.245644	99.072464	-0.8309172	21.0	0.0	2.2475338	4.196449	2.2475338	4.196449	1008	17136
17.001115083694458	17	56.86258	27.026852	108.68669	-0.621144	21.0	0.0	2.7077417	4.460168	2.7077417	4.460168	1008	18144
17.785168647766113	18	55.792683	24.106539	88.92349	-0.59276855	21.0	0.0	2.6567945	4.4328322	2.6567945	4.4328322	1008	19152
18.583971977233887	19	61.816757	21.854834	98.641464	-0.83318895	21.0	0.0	2.9436548	4.570108	2.9436548	4.570108	1008	20160
19.378226041793823	20	60.03299	25.706465	98.67904	-0.80509883	21.0	0.0	2.8587139	4.5305805	2.8587139	4.5305805	1008	21168
20.181034803390503	21	63.804657	26.70646	108.66506	-0.9449854	21.0	0.0	3.0383167	4.6120515	3.0383167	4.6120515	1008	22176
21.296722412109375	22	75.57777	22.324434	118.639	8.715885	21.0	0.0	3.5989413	4.8040376	3.5989413	4.8040376	1008	23184
22.515645503997803	23	72.20456	23.247536	108.55957	18.877628	21.0	0.0	3.4383123	4.756591	3.4383123	4.756591	1008	24192
23.437103986740112	24	82.36277	20.494099	118.328354	18.901436	21.0	0.0	3.922037	4.8857193	3.922037	4.8857193	1008	25200
24.384917497634888	25	77.300255	22.659094	118.42645	8.646358	21.0	0.0	3.6809645	4.8270316	3.6809645	4.8270316	1008	26208
25.301053285598755	26	77.036835	23.294872	118.47259	8.748433	21.0	0.0	3.6684208	4.823996	3.6684208	4.823996	1008	27216
26.217423677444458	27	84.9534	19.25119	128.0698	39.04251	21.0	0.0	4.0454	4.9074707	4.0454	4.9074707	1008	28224
27.140324115753174	28	85.09076	20.996416	128.05602	48.538113	21.0	0.0	4.051941	4.906599	4.051941	4.906599	1008	29232
