Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
78.9716284275055	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.389642e-07	1.6155941e-07	-0.6931658	0.002960757	2.22065e-05	4.591844e-06	0.69316804	30049	30049
154.81120228767395	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	5.851077e-07	3.6019255e-08	-0.6931531	0.0024216622	2.7299284e-06	3.678072e-07	0.6931534	30049	60098
229.28308701515198	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-8.7685606e-08	1.0389204e-08	-0.6931467	0.00012156893	2.4352147e-07	8.476737e-09	0.6931467	30049	90147
308.6118631362915	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.0233496e-07	6.1696554e-08	-0.69315326	0.0005631037	1.99524e-06	1.465785e-07	0.69315344	30049	120196
393.1429419517517	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.5653028e-07	3.1092478e-07	-0.69315577	0.0010770758	1.1080421e-05	2.9895125e-06	0.6931568	30049	150245
474.295827627182	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.8689329e-07	2.1501327e-07	-0.6931771	0.0006748347	1.51461e-05	3.453075e-06	0.69317865	30049	180294
556.5449120998383	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.788931e-07	6.932023e-07	-0.69293535	0.0025302768	0.00016619984	4.4791108e-05	0.692952	30049	210343
636.728390455246	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.787569e-07	3.1880762e-07	-0.6931022	0.0016520331	0.00042190548	0.0001241182	0.6931443	30049	240392
717.4176614284515	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.743491e-07	1.7278673e-07	-0.6931472	0.0010511223	7.0092688e-06	1.3162102e-06	0.6931479	30049	270441
797.6239922046661	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.778845e-07	6.931995e-07	-0.69318914	0.004430713	0.00018354235	6.0056587e-05	0.6932074	30049	300490
879.0555119514465	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-2.3338266e-07	5.2422513e-07	-0.693148	0.0012737211	0.00012249533	4.0864747e-05	0.69316024	30049	330539
959.8729529380798	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.790665e-08	2.2736618e-08	-0.6931473	0.00043625702	-6.278435e-07	3.0128737e-07	0.69314724	30049	360588
