Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
2.9260199069976807	0	1.930725	9.136895	48.837753	-0.9255508	21.0	0.0	0.091939285	1.0807476	0.091939285	1.0807476	1008	1008
4.2368409633636475	1	8.374379	19.530298	78.75951	-0.9626827	21.0	0.0	0.39878002	2.0138884	0.39878002	2.0138884	1008	2016
5.033989667892456	2	3.905568	9.463612	39.07508	-0.9883885	21.0	0.0	0.18597943	1.4556506	0.18597943	1.4556506	1008	3024
5.820078134536743	3	10.249921	16.233448	68.90787	-1.1163168	21.0	0.0	0.4880914	2.2221475	0.4880914	2.2221475	1008	4032
6.599956274032593	4	11.909279	21.946619	78.823044	-0.95749116	21.0	0.0	0.5671085	2.3744311	0.5671085	2.3744311	1008	5040
7.385858774185181	5	27.798513	27.689672	88.63069	-1.0427183	21.0	0.0	1.3237387	3.421739	1.3237387	3.421739	1008	6048
8.177518129348755	6	38.164486	32.15195	108.623116	-0.9237791	21.0	0.0	1.8173565	3.8802152	1.8173565	3.8802152	1008	7056
8.977691411972046	7	37.52241	29.503134	98.537224	-1.0312623	21.0	0.0	1.7867814	3.8583307	1.7867814	3.8583307	1008	8064
9.770756721496582	8	52.17812	27.783371	98.54334	-0.8067307	21.0	0.0	2.4846723	4.3356357	2.4846723	4.3356357	1008	9072
10.55257797241211	9	52.105335	26.346249	98.48501	-0.83294773	21.0	0.0	2.4812064	4.335275	2.4812064	4.335275	1008	10080
11.36808156967163	10	55.22658	28.116156	108.54549	-0.8906093	21.0	0.0	2.6298375	4.415208	2.6298375	4.415208	1008	11088
12.176152229309082	11	56.44369	30.122868	118.29385	-0.901663	21.0	0.0	2.6877947	4.4462914	2.6877947	4.4462914	1008	12096
12.980547904968262	12	55.360718	24.996244	108.23137	8.957715	21.0	0.0	2.6362247	4.4212008	2.6362247	4.4212008	1008	13104
13.788208723068237	13	62.22275	25.399008	108.3234	-0.7576405	21.0	0.0	2.9629884	4.5731764	2.9629884	4.5731764	1008	14112
14.566042423248291	14	70.158806	26.182549	118.151375	-0.8873484	21.0	0.0	3.3408954	4.719103	3.3408954	4.719103	1008	15120
15.360147714614868	15	78.21755	24.440676	118.398964	19.058151	21.0	0.0	3.7246451	4.8323717	3.7246451	4.8323717	1008	16128
