Wall time,Step,Value
1574863606.7193375,1070001,-12.609999656677246
1574863713.4908035,1080001,-12.390000343322754
1574863821.0330713,1090001,-12.199999809265137
1574863927.1813922,1100001,-12.029999732971191
1574864034.105738,1110001,-11.829999923706055
1574864140.8998754,1120001,-11.539999961853027
1574864247.832476,1130001,-11.300000190734863
1574864354.4108732,1140001,-11.09000015258789
1574864461.5384471,1150001,-11.020000457763672
1574864567.8005543,1160001,-10.880000114440918
1574864672.4922826,1170001,-10.460000038146973
1574864778.0608313,1180001,-10.180000305175781
1574864881.9376884,1190001,-9.9399995803833
1574864986.7910452,1200001,-9.649999618530273
1574865091.6776314,1210001,-9.449999809265137
1574865195.0461512,1220001,-9.260000228881836
1574865297.7784505,1230001,-9.0
1574865401.1955056,1240001,-8.680000305175781
1574865505.0472596,1250001,-8.569999694824219
1574865609.157717,1260001,-8.350000381469727
1574865712.3415258,1270001,-8.229999542236328
1574865816.3347309,1280001,-7.960000038146973
1574865919.307474,1290001,-7.820000171661377
1574866022.5059843,1300001,-7.679999828338623
1574866125.6767128,1310001,-7.730000019073486
1574866228.2200344,1320001,-7.610000133514404
1574866329.8967695,1330001,-7.389999866485596
1574866432.606818,1340001,-7.110000133514404
1574866535.439161,1350001,-6.860000133514404
1574866637.846379,1360001,-6.679999828338623
1574866740.202411,1370001,-6.429999828338623
1574866842.029741,1380001,-6.340000152587891
1574866943.3243794,1390001,-6.25
1574867045.658851,1400001,-5.980000019073486
1574867146.989868,1410001,-5.690000057220459
1574867247.6563041,1420001,-5.570000171661377
1574867349.2447681,1430001,-5.139999866485596
1574867450.750039,1440001,-4.949999809265137
1574867551.086691,1450001,-4.78000020980835
1574867652.1593676,1460001,-4.349999904632568
1574867752.9533563,1470001,-4.010000228881836
1574867853.2249656,1480001,-3.9700000286102295
1574867953.4863331,1490001,-3.75
1574868053.563369,1500001,-3.5299999713897705
1574868153.4464626,1510001,-3.2699999809265137
1574868253.0679944,1520001,-2.7699999809265137
1574868353.1076002,1530001,-2.509999990463257
1574868452.610818,1540001,-2.2699999809265137
1574868553.177636,1550001,-2.0
1574868652.7238219,1560001,-1.8300000429153442
1574868752.1859012,1570001,-1.6799999475479126
1574868851.4225824,1580001,-1.3300000429153442
1574868950.566129,1590001,-1.25
1574869049.910072,1600001,-1.0700000524520874
1574869149.1652682,1610001,-0.6899999976158142
1574869248.5371566,1620001,-0.41999998688697815
1574869347.5942767,1630001,-0.23999999463558197
1574869446.6444736,1640001,0.05000000074505806
1574869545.7650154,1650001,0.33000001311302185
1574869644.462838,1660001,0.49000000953674316
1574869743.1879675,1670001,0.6499999761581421
1574869842.070247,1680001,0.9599999785423279
1574869941.0043907,1690001,1.2599999904632568
1574870039.6123495,1700001,1.590000033378601
1574870138.3268254,1710001,2.359999895095825
1574870236.7677736,1720001,2.799999952316284
1574870335.4068253,1730001,3.1700000762939453
1574870434.3416104,1740001,3.5399999618530273
1574870532.9003925,1750001,3.869999885559082
1574870631.4623246,1760001,4.360000133514404
1574870729.5489633,1770001,4.789999961853027
1574870827.8096545,1780001,5.159999847412109
1574870926.362725,1790001,5.579999923706055
1574871025.6108358,1800001,5.880000114440918
1574871123.5458906,1810001,6.349999904632568
1574871221.2780452,1820001,6.75
1574871319.4339623,1830001,7.150000095367432
1574871417.9383762,1840001,7.210000038146973
1574871516.0756352,1850001,7.300000190734863
1574871614.5408297,1860001,7.760000228881836
1574871712.7526193,1870001,8.0600004196167
1574871811.5423913,1880001,8.270000457763672
1574871910.016667,1890001,8.510000228881836
1574872007.8263378,1900001,8.800000190734863
1574872112.2577057,1910001,9.149999618530273
1574872209.9599805,1920001,9.579999923706055
1574872308.4117181,1930001,10.109999656677246
1574872406.359957,1940001,10.5600004196167
1574872504.9380763,1950001,10.819999694824219
1574872603.3966904,1960001,11.15999984741211
1574872701.540973,1970001,11.619999885559082
1574872800.30584,1980001,12.050000190734863
1574872898.8993268,1990001,12.470000267028809
1574872997.1854103,2000001,12.800000190734863
1574873095.634574,2010001,12.949999809265137
1574873193.8498964,2020001,13.130000114440918
1574873292.3884711,2030001,13.390000343322754
1574873390.5185533,2040001,13.4399995803833
1574873489.2015436,2050001,13.75
1574873587.5200782,2060001,13.8100004196167
1574873686.2651715,2070001,13.960000038146973
1574873784.511258,2080001,14.15999984741211
1574873883.2279518,2090001,14.1899995803833
1574873982.0183735,2100001,14.470000267028809
1574874080.2940269,2110001,14.8100004196167
1574874179.0826054,2120001,15.0
1574874277.8193755,2130001,15.199999809265137
1574874376.6346138,2140001,15.420000076293945
1574874475.3829648,2150001,15.479999542236328
1574874573.993831,2160001,15.539999961853027
1574874672.5708063,2170001,15.539999961853027
1574874771.579371,2180001,15.550000190734863
1574874870.1409643,2190001,15.390000343322754
1574874969.0772014,2200001,15.399999618530273
1574875067.852242,2210001,15.369999885559082
1574875166.8841894,2220001,15.390000343322754
1574875265.9344144,2230001,15.460000038146973
1574875364.6393628,2240001,15.329999923706055
1574875463.7813966,2250001,15.390000343322754
1574875562.4914083,2260001,15.430000305175781
1574875661.5884638,2270001,15.279999732971191
1574875760.5818408,2280001,15.210000038146973
1574875859.0524454,2290001,15.010000228881836
1574875957.8888087,2300001,14.9399995803833
1574876056.635127,2310001,14.789999961853027
1574876155.0132983,2320001,14.680000305175781
1574876254.0757408,2330001,14.59000015258789
1574876353.2177343,2340001,14.609999656677246
1574876452.2778516,2350001,14.579999923706055
1574876550.9947062,2360001,14.489999771118164
1574876649.731475,2370001,14.420000076293945
1574876748.755541,2380001,14.350000381469727
1574876847.911835,2390001,14.319999694824219
1574876946.6579742,2400001,14.239999771118164
1574877046.0158198,2410001,14.130000114440918
1574877145.2134032,2420001,14.039999961853027
1574877243.810604,2430001,14.149999618530273
1574877343.3834662,2440001,14.260000228881836
1574877442.3574514,2450001,14.390000343322754
1574877541.4993186,2460001,14.380000114440918
1574877640.9789896,2470001,14.25
1574877740.6370294,2480001,14.289999961853027
1574877840.0076418,2490001,14.329999923706055
1574877939.4514513,2500001,14.300000190734863
1574878038.8638313,2510001,14.359999656677246
1574878138.518891,2520001,14.569999694824219
1574878238.1023965,2530001,14.800000190734863
1574878337.4673903,2540001,14.920000076293945
1574878437.328635,2550001,15.25
1574878536.5794752,2560001,15.34000015258789
1574878636.402844,2570001,15.420000076293945
1574878736.27479,2580001,15.489999771118164
1574878836.1547809,2590001,15.479999542236328
1574878935.4814093,2600001,15.550000190734863
1574879035.5555575,2610001,15.640000343322754
1574879135.5054736,2620001,15.640000343322754
1574879235.5539074,2630001,15.729999542236328
1574879335.7236784,2640001,15.869999885559082
1574879435.7196455,2650001,15.979999542236328
1574879535.945989,2660001,15.890000343322754
1574879636.1398425,2670001,15.890000343322754
1574879736.2083907,2680001,15.880000114440918
1574879836.4139946,2690001,15.920000076293945
1574879936.4073577,2700001,16.059999465942383
1574880036.6728675,2710001,16.049999237060547
1574880136.4861124,2720001,16.239999771118164
1574880236.6584232,2730001,16.270000457763672
1574880337.0277088,2740001,16.170000076293945
1574880437.0554209,2750001,16.020000457763672
1574880537.4214916,2760001,16.149999618530273
1574880637.819741,2770001,16.209999084472656
1574880738.1327872,2780001,16.170000076293945
1574880838.0954602,2790001,16.260000228881836
1574880938.328553,2800001,16.219999313354492
1574881038.6315203,2810001,16.170000076293945
1574881138.8528883,2820001,16.239999771118164
1574881239.0824194,2830001,16.260000228881836
1574881339.3153923,2840001,16.329999923706055
1574881439.9734051,2850001,16.489999771118164
1574881540.6984258,2860001,16.420000076293945
1574881641.8246415,2870001,16.540000915527344
1574881743.2864194,2880001,16.65999984741211
1574881843.9247627,2890001,16.81999969482422
1574881945.8095672,2900001,16.940000534057617
1574882046.6882694,2910001,17.049999237060547
1574882147.4221945,2920001,17.170000076293945
1574882249.3346434,2930001,17.1299991607666
1574882350.5262907,2940001,17.06999969482422
1574882451.2943769,2950001,17.229999542236328
1574882552.0347543,2960001,17.34000015258789
1574882652.789981,2970001,17.309999465942383
1574882754.0567715,2980001,17.31999969482422
1574882854.8467236,2990001,17.43000030517578
