Wall time,Step,Value
1574828804.6125267,1470001,-2.7300000190734863
1574828870.5201433,1480001,-2.369999885559082
1574828936.464209,1490001,-2.059999942779541
1574829001.9918602,1500001,-1.4199999570846558
1574829067.8436434,1510001,-0.9399999976158142
1574829133.4937844,1520001,0.10000000149011612
1574829199.037408,1530001,0.7900000214576721
1574829264.6199768,1540001,1.3300000429153442
1574829330.3920414,1550001,1.8600000143051147
1574829395.6912522,1560001,2.3499999046325684
1574829461.1318698,1570001,3.5299999713897705
1574829526.4700642,1580001,4.25
1574829591.8198452,1590001,4.980000019073486
1574829657.6876848,1600001,5.210000038146973
1574829723.585691,1610001,5.519999980926514
1574829789.2708452,1620001,5.960000038146973
1574829854.7501786,1630001,6.380000114440918
1574829920.0472596,1640001,6.690000057220459
1574829985.5318272,1650001,7.179999828338623
1574830051.238869,1660001,7.929999828338623
1574830117.0868773,1670001,8.380000114440918
1574830182.6746082,1680001,9.3100004196167
1574830248.2503674,1690001,9.680000305175781
1574830314.1885364,1700001,9.699999809265137
1574830379.8461866,1710001,9.800000190734863
1574830445.4452531,1720001,10.34000015258789
1574830510.99726,1730001,10.729999542236328
1574830576.7343125,1740001,10.710000038146973
1574830642.526892,1750001,10.850000381469727
1574830712.8982086,1760001,10.84000015258789
1574830779.1029453,1770001,10.609999656677246
1574830845.4279537,1780001,10.640000343322754
1574830911.5772083,1790001,10.510000228881836
1574830977.8399441,1800001,10.3100004196167
1574831044.2199333,1810001,10.119999885559082
1574831110.2236283,1820001,9.970000267028809
1574831176.3476088,1830001,9.90999984741211
1574831242.011634,1840001,10.0
1574831307.9590185,1850001,9.880000114440918
1574831373.6802065,1860001,9.970000267028809
1574831439.994594,1870001,9.949999809265137
1574831506.3350759,1880001,9.9399995803833
1574831571.7005446,1890001,9.9399995803833
1574831637.2130048,1900001,10.279999732971191
1574831703.0382771,1910001,10.380000114440918
1574831768.7534344,1920001,10.59000015258789
1574831834.229414,1930001,10.699999809265137
1574831899.825318,1940001,10.680000305175781
1574831965.5227802,1950001,10.859999656677246
1574832031.0733206,1960001,10.859999656677246
1574832096.522485,1970001,10.829999923706055
1574832162.2426136,1980001,10.770000457763672
1574832228.0033388,1990001,11.010000228881836
1574832293.7430737,2000001,11.399999618530273
1574832359.713148,2010001,11.699999809265137
1574832425.1381962,2020001,11.789999961853027
1574832490.730458,2030001,12.09000015258789
1574832556.2254412,2040001,12.479999542236328
1574832621.703548,2050001,12.75
1574832686.62481,2060001,13.109999656677246
1574832751.5742495,2070001,13.720000267028809
1574832816.3305771,2080001,14.039999961853027
1574832881.4512384,2090001,14.359999656677246
1574832947.0527236,2100001,14.6899995803833
1574833011.8145826,2110001,14.979999542236328
1574833076.8546293,2120001,15.199999809265137
1574833141.8040583,2130001,15.40999984741211
1574833207.036463,2140001,15.489999771118164
1574833272.5148656,2150001,15.720000267028809
1574833337.4431396,2160001,15.789999961853027
1574833402.445982,2170001,15.869999885559082
1574833467.7499518,2180001,15.930000305175781
1574833532.7266104,2190001,15.90999984741211
1574833598.2062926,2200001,16.0
1574833663.367555,2210001,16.139999389648438
1574833728.2280612,2220001,16.049999237060547
1574833793.5299306,2230001,16.239999771118164
1574833858.7865493,2240001,16.09000015258789
1574833924.053565,2250001,16.209999084472656
1574833989.024569,2260001,16.219999313354492
1574834053.9444637,2270001,16.059999465942383
1574834119.0619411,2280001,16.020000457763672
1574834184.4193542,2290001,16.059999465942383
1574834249.451844,2300001,16.0
1574834314.3504076,2310001,15.949999809265137
1574834379.7994816,2320001,15.829999923706055
1574834444.9810326,2330001,15.789999961853027
1574834510.2358615,2340001,15.6899995803833
1574834575.693495,2350001,15.569999694824219
1574834641.0097134,2360001,15.600000381469727
1574834706.210991,2370001,15.40999984741211
1574834771.582256,2380001,15.420000076293945
1574834837.0348926,2390001,15.3100004196167
1574834902.5750709,2400001,15.079999923706055
1574834967.8376303,2410001,15.15999984741211
1574835032.9541783,2420001,15.100000381469727
1574835098.22711,2430001,14.899999618530273
1574835163.3219573,2440001,14.720000267028809
1574835228.813431,2450001,14.569999694824219
1574835294.1463516,2460001,14.619999885559082
1574835359.3473184,2470001,14.489999771118164
1574835424.6212194,2480001,14.149999618530273
1574835489.9036458,2490001,14.15999984741211
1574835555.3303754,2500001,14.020000457763672
1574835620.5660555,2510001,14.09000015258789
1574835686.0102918,2520001,14.279999732971191
1574835751.4349551,2530001,14.359999656677246
1574835816.6324983,2540001,14.449999809265137
1574835881.9924657,2550001,14.470000267028809
1574835947.1643252,2560001,14.489999771118164
1574836012.6861625,2570001,14.479999542236328
1574836078.2501779,2580001,14.430000305175781
1574836143.8790624,2590001,14.390000343322754
1574836209.372161,2600001,14.479999542236328
1574836274.5534334,2610001,14.569999694824219
1574836339.7827172,2620001,14.5
1574836405.5244365,2630001,14.569999694824219
1574836470.9951699,2640001,14.670000076293945
1574836536.5458064,2650001,14.800000190734863
1574836601.6137576,2660001,14.800000190734863
1574836667.087911,2670001,15.0600004196167
1574836732.0995991,2680001,15.109999656677246
1574836797.2240186,2690001,15.260000228881836
1574836862.8059297,2700001,15.260000228881836
1574836927.8666823,2710001,15.539999961853027
1574836993.3712041,2720001,15.739999771118164
1574837058.6290805,2730001,15.819999694824219
1574837124.1765933,2740001,15.829999923706055
1574837189.395145,2750001,15.800000190734863
1574837254.7194748,2760001,15.829999923706055
1574837320.3703504,2770001,15.859999656677246
1574837385.71656,2780001,15.9399995803833
1574837451.3137958,2790001,15.899999618530273
1574837516.2668157,2800001,15.949999809265137
1574837581.323138,2810001,16.049999237060547
1574837646.8676066,2820001,16.030000686645508
1574837712.3884277,2830001,15.960000038146973
1574837777.7105987,2840001,15.979999542236328
1574837843.2211707,2850001,16.15999984741211
1574837908.6955671,2860001,16.15999984741211
1574837974.2284486,2870001,16.219999313354492
1574838039.8561082,2880001,16.25
1574838105.586397,2890001,16.229999542236328
1574838171.0473998,2900001,16.3799991607666
1574838236.8138669,2910001,16.450000762939453
1574838302.109376,2920001,16.549999237060547
1574838367.5336206,2930001,16.420000076293945
1574838433.1893055,2940001,16.3700008392334
1574838498.6545966,2950001,16.360000610351562
1574838564.0629451,2960001,16.479999542236328
1574838629.5611503,2970001,16.549999237060547
1574838694.9576683,2980001,16.459999084472656
1574838760.6008089,2990001,16.469999313354492
