Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.0139923095703125	0	-0.4080615	0.080753565	-0.27530298	-0.6059069	21.0	0.0	-0.0194315	0.01879401	-0.084592305	0.018993763	1008	1008
4.429937124252319	1	-0.40071025	0.08635285	-0.25686643	-0.5777188	21.0	0.0	-0.019081442	0.018263757	-0.089755654	0.018526163	1008	2016
5.502811431884766	2	-0.4171349	0.0904195	-0.2530947	-0.60912025	21.0	0.0	-0.019863568	0.0198022	-0.09448898	0.020128286	1008	3024
6.5461342334747314	3	-0.4024848	0.09450883	-0.22553036	-0.6744826	21.0	0.0	-0.019165944	0.01989094	-0.096393675	0.020162413	1008	4032
7.514315843582153	4	-0.4392085	0.09955887	-0.25672308	-0.69986224	21.0	0.0	-0.020914689	0.019903552	-0.09899812	0.020722747	1008	5040
8.502604246139526	5	-0.41544333	0.10360586	-0.24727778	-0.66526747	21.0	0.0	-0.019783018	0.020087795	-0.10014491	0.020725425	1008	6048
9.540059328079224	6	-0.43069562	0.09027068	-0.2886676	-0.6235428	21.0	0.0	-0.020509316	0.020721767	-0.102117285	0.021267574	1008	7056
10.592053413391113	7	-0.45029438	0.10870001	-0.2662992	-0.7302464	21.0	0.0	-0.02144259	0.022379017	-0.10341455	0.02279839	1008	8064
11.675515174865723	8	-0.42788497	0.09767895	-0.25502244	-0.730444	21.0	0.0	-0.020375475	0.0206699	-0.10240069	0.021481453	1008	9072
12.777570009231567	9	-0.4573402	0.10859314	-0.27182892	-0.79779434	21.0	0.0	-0.021778103	0.021831697	-0.103975475	0.022778021	1008	10080
13.969093322753906	10	-0.50509757	0.12971109	-0.23821364	-0.7780191	21.0	0.0	-0.024052264	0.023529198	-0.10510958	0.024582116	1008	11088
15.246863603591919	11	-0.08828274	2.829547	19.29602	-0.84488505	21.0	0.0	-0.004203941	0.4443678	-0.08687059	0.4465956	1008	12096
16.501516819000244	12	0.90443724	5.7015114	29.210075	-0.8108811	21.0	0.0	0.04306844	0.8291721	-0.03834955	0.83253443	1008	13104
17.91040015220642	13	0.27178654	5.689877	39.269466	-0.89844453	21.0	0.0	0.012942209	0.62771153	-0.06942574	0.6299965	1008	14112
19.294860124588013	14	-0.5155077	0.14526087	-0.27382547	-0.90732217	21.0	0.0	-0.024547983	0.024107926	-0.10765087	0.024830008	1008	15120
20.756664276123047	15	-0.21116544	2.8299432	19.152512	-1.2380687	21.0	0.0	-0.0100554945	0.44625103	-0.09237505	0.44749612	1008	16128
22.200050115585327	16	2.2590396	11.68015	59.104916	-0.904148	21.0	0.0	0.107573316	1.1681937	0.02561318	1.1717355	1008	17136
23.641839265823364	17	0.5904344	5.2323656	29.283428	-1.0187486	21.0	0.0	0.028115924	0.7674403	-0.055555586	0.76947856	1008	18144
25.088594675064087	18	3.0183716	13.112948	78.979294	-1.0254029	21.0	0.0	0.14373198	1.3225029	0.06138446	1.3257247	1008	19152
26.552576541900635	19	3.6723435	11.633262	49.033546	-1.0441393	21.0	0.0	0.1748735	1.4241796	0.09062287	1.4275428	1008	20160
28.021286249160767	20	8.627767	17.1432	68.98779	-0.9603194	21.0	0.0	0.41084608	2.0600889	0.32686287	2.064449	1008	21168
29.545558214187622	21	15.656133	21.41703	68.998985	-0.96257085	21.0	0.0	0.7455301	2.6804862	0.66200805	2.6855958	1008	22176
31.116883039474487	22	19.023365	23.557934	69.166435	-0.92380846	21.0	0.0	0.90587455	2.9160304	0.822064	2.9211442	1008	23184
32.693790435791016	23	28.142532	27.663925	88.99748	-0.8751223	21.0	0.0	1.3401206	3.4394238	1.2561604	3.4451563	1008	24192
34.3641722202301	24	33.48997	25.197311	98.54242	-0.9111562	21.0	0.0	1.5947604	3.6923256	1.5108476	3.6977735	1008	25200
36.17540431022644	25	37.863125	26.869371	88.84854	-0.89772534	21.0	0.0	1.8030062	3.8707771	1.718144	3.87638	1008	26208
37.95176124572754	26	41.849026	24.726301	88.84893	-0.5940207	21.0	0.0	1.9928107	4.0182815	1.907824	4.0235677	1008	27216
39.72133445739746	27	47.208115	23.713472	98.9087	-0.67039526	21.0	0.0	2.2480056	4.1956663	2.162969	4.2006326	1008	28224
41.52944564819336	28	50.291027	29.196154	98.769844	-0.8917264	21.0	0.0	2.394811	4.2878036	2.3096216	4.2923985	1008	29232
43.32184839248657	29	50.0908	27.925367	98.890755	-0.8577839	21.0	0.0	2.385276	4.282822	2.2994947	4.2870135	1008	30240
45.1197829246521	30	50.109085	28.157707	108.95217	-0.7916105	21.0	0.0	2.386147	4.2822237	2.300176	4.285947	1008	31248
46.95947480201721	31	44.707172	27.97705	108.69343	-0.78249896	21.0	0.0	2.128913	4.1159687	2.0424078	4.1192317	1008	32256
48.861318826675415	32	55.253735	20.494738	98.97108	9.141659	21.0	0.0	2.6311302	4.419874	2.5444274	4.42319	1008	33264
50.76790714263916	33	56.460815	27.572994	98.78987	-0.90569764	21.0	0.0	2.6886103	4.4491715	2.6015918	4.4522233	1008	34272
52.72900676727295	34	59.95406	26.661041	108.61224	-0.88954395	21.0	0.0	2.8549552	4.5315475	2.7681866	4.5340066	1008	35280
54.71505117416382	35	57.701244	25.3228	108.67284	-0.7045598	21.0	0.0	2.7476783	4.480268	2.6595666	4.4830084	1008	36288
56.7083215713501	36	61.543568	24.265509	108.82813	-1.2487739	21.0	0.0	2.9306462	4.565687	2.8428192	4.5678887	1008	37296
58.75266909599304	37	59.559174	24.980192	108.489975	-0.8430512	21.0	0.0	2.8361511	4.521688	2.7473233	4.5240235	1008	38304
60.85984563827515	38	68.39407	22.134995	108.67069	8.890493	21.0	0.0	3.2568607	4.698178	3.168285	4.7000904	1008	39312
62.9423623085022	39	61.56014	24.402044	108.30052	-0.89648336	21.0	0.0	2.9314353	4.565985	2.841931	4.5679393	1008	40320
65.1263473033905	40	61.783794	27.501108	118.278244	-0.6644997	21.0	0.0	2.9420857	4.56961	2.8524656	4.5712657	1008	41328
67.26996922492981	41	66.340126	22.92474	108.71557	-0.8642327	21.0	0.0	3.1590538	4.658981	3.068941	4.660656	1008	42336
69.46202802658081	42	69.62464	21.297543	108.84192	8.950703	21.0	0.0	3.3154593	4.716788	3.2251637	4.718258	1008	43344
71.75692772865295	43	70.655846	25.933376	108.64243	-0.89664006	21.0	0.0	3.364564	4.731502	3.2736583	4.733003	1008	44352
74.08634829521179	44	75.214195	20.264278	108.69924	28.91304	21.0	0.0	3.5816286	4.801533	3.490341	4.803006	1008	45360
76.50143504142761	45	80.15685	22.25005	128.33615	19.024754	21.0	0.0	3.8169928	4.859983	3.7253208	4.861417	1008	46368
78.98141598701477	46	82.2109	19.406815	118.5163	38.850952	21.0	0.0	3.9148047	4.883384	3.8229516	4.8845615	1008	47376
81.41625452041626	47	79.763725	17.955736	118.6508	38.760994	21.0	0.0	3.7982726	4.856175	3.7061532	4.8571916	1008	48384
83.91975688934326	48	85.71039	21.165857	108.63741	-1.0452251	21.0	0.0	4.081447	4.9147563	3.988659	4.915963	1008	49392
86.39532136917114	49	84.98219	18.952242	118.33399	28.90853	21.0	0.0	4.046771	4.909286	3.953622	4.9104047	1008	50400
88.92741394042969	50	87.577034	19.166727	118.74911	38.81373	21.0	0.0	4.170336	4.927646	4.0769205	4.9286466	1008	51408
91.47879981994629	51	88.62698	20.305794	128.25238	28.89645	21.0	0.0	4.2203326	4.938349	4.127022	4.938904	1008	52416
94.0010461807251	52	84.44788	21.330042	128.61485	28.8417	21.0	0.0	4.0213275	4.903772	3.9275174	4.904387	1008	53424
96.59288597106934	53	89.81022	19.175797	128.04214	29.05872	21.0	0.0	4.276677	4.9439626	4.182597	4.9444895	1008	54432
99.27900171279907	54	84.43453	23.753813	137.75577	19.175205	21.0	0.0	4.020692	4.9030147	3.9262998	4.90348	1008	55440
101.91859316825867	55	88.09491	19.432379	128.24237	38.668957	21.0	0.0	4.194996	4.929883	4.1003914	4.930226	1008	56448
104.63781476020813	56	88.7963	19.084938	128.26315	38.726463	21.0	0.0	4.2283955	4.9396496	4.133607	4.939838	1008	57456
107.39751648902893	57	92.65952	14.833222	128.00673	58.858932	21.0	0.0	4.4123583	4.9584365	4.317403	4.9584556	1008	58464
110.17369890213013	58	88.715515	20.587252	128.14873	28.999758	21.0	0.0	4.2245483	4.935504	4.1293263	4.9354744	1008	59472
112.91818165779114	59	93.46606	14.983381	128.12314	58.677715	21.0	0.0	4.450764	4.9633555	4.355186	4.963346	1008	60480
115.74965572357178	60	91.88961	17.423653	128.36714	39.065933	21.0	0.0	4.3756957	4.954487	4.279885	4.954404	1008	61488
118.63176321983337	61	94.50582	19.478855	128.3301	38.490204	21.0	0.0	4.500277	4.969268	4.4042435	4.969079	1008	62496
121.48984718322754	62	89.929405	15.812307	127.90233	58.256912	21.0	0.0	4.2823524	4.942513	4.186216	4.942174	1008	63504
124.3555679321289	63	95.960724	17.928532	128.3068	48.60599	21.0	0.0	4.5695586	4.973589	4.473216	4.9731355	1008	64512
127.28843927383423	64	96.34847	13.54254	128.12463	58.790092	21.0	0.0	4.588022	4.972996	4.4913454	4.9726114	1008	65520
130.29300618171692	65	98.004036	16.655693	118.581604	49.028427	21.0	0.0	4.6668587	4.979811	4.569959	4.9793477	1008	66528
133.31050086021423	66	98.81771	16.676342	128.34764	68.374275	21.0	0.0	4.705605	4.981972	4.608569	4.981366	1008	67536
136.56484627723694	67	101.452415	16.0427	128.18114	58.784782	21.0	0.0	4.8310666	4.9844007	4.7336807	4.983836	1008	68544
139.98296403884888	68	97.299965	15.733267	128.17157	48.618317	21.0	0.0	4.6333323	4.976781	4.5358877	4.97604	1008	69552
143.1649158000946	69	98.123085	13.787247	128.07835	68.445015	21.0	0.0	4.672528	4.9778323	4.574832	4.9770784	1008	70560
146.49536800384521	70	101.85763	16.628048	138.31924	48.461304	21.0	0.0	4.8503633	4.9848013	4.752427	4.983998	1008	71568
149.718092918396	71	101.00268	15.624555	128.08334	68.42342	21.0	0.0	4.809652	4.983905	4.711533	4.983039	1008	72576
153.32432770729065	72	100.97272	15.911243	128.22797	58.402153	21.0	0.0	4.8082247	4.9819665	4.709898	4.9810743	1008	73584
156.91868138313293	73	100.855835	13.006274	128.1236	68.609146	21.0	0.0	4.802659	4.9834437	4.704091	4.9825473	1008	74592
160.68358206748962	74	101.89978	14.799612	137.22969	78.22764	21.0	0.0	4.85237	4.988447	4.7537823	4.9873238	1008	75600
164.08365511894226	75	100.80725	12.897066	128.23412	68.393234	21.0	0.0	4.8003454	4.982494	4.7014713	4.981438	1008	76608
167.54555320739746	76	96.905	17.07579	118.39003	48.492485	21.0	0.0	4.614524	4.974496	4.5156045	4.9733105	1008	77616
171.12646889686584	77	102.02268	16.234518	127.90527	58.763428	21.0	0.0	4.858223	4.9830055	4.7589636	4.981899	1008	78624
174.6967327594757	78	101.24583	16.181602	128.28368	58.598476	21.0	0.0	4.82123	4.9827037	4.72181	4.9815307	1008	79632
178.36902260780334	79	104.533325	15.057992	128.2682	68.74911	21.0	0.0	4.977778	4.9860063	4.8782334	4.9847383	1008	80640
182.2059290409088	80	97.24963	16.21611	127.60236	58.51201	21.0	0.0	4.6309342	4.971883	4.5313554	4.970524	1008	81648
185.77730512619019	81	100.033264	18.80168	138.03926	49.054688	21.0	0.0	4.763489	4.9837084	4.6637855	4.982242	1008	82656
189.4331283569336	82	103.30994	17.754978	137.867	58.53852	21.0	0.0	4.919521	4.9865746	4.8195505	4.9851027	1008	83664
193.58381748199463	83	102.23334	15.072248	137.55035	68.23184	21.0	0.0	4.868254	4.984427	4.768197	4.982905	1008	84672
197.5402226448059	84	98.55099	13.424615	128.20552	68.906586	21.0	0.0	4.692904	4.978048	4.592704	4.976498	1008	85680
201.43660974502563	85	100.590614	17.944403	147.3758	68.604065	21.0	0.0	4.790029	4.9814324	4.6895757	4.9799447	1008	86688
205.45012426376343	86	98.7718	14.526555	127.99633	49.147507	21.0	0.0	4.7034187	4.9791503	4.6028776	4.977598	1008	87696
209.61418890953064	87	101.61582	15.835936	127.56603	58.517845	21.0	0.0	4.8388486	4.981496	4.738147	4.979879	1008	88704
213.51695775985718	88	103.43705	15.4524975	138.18849	68.59179	21.0	0.0	4.925574	4.984353	4.824804	4.982584	1008	89712
217.27880477905273	89	101.418236	12.502635	118.44605	68.64708	21.0	0.0	4.82944	4.9805956	4.7284513	4.978931	1008	90720
221.15870881080627	90	100.79319	15.076189	128.25395	58.88788	21.0	0.0	4.799676	4.9825225	4.6986446	4.9807386	1008	91728
225.26099038124084	91	98.71228	17.39284	128.02379	58.64406	21.0	0.0	4.7005854	4.975759	4.5995154	4.973888	1008	92736
229.32801485061646	92	104.828926	16.295958	128.0035	68.38368	21.0	0.0	4.9918537	4.982611	4.890455	4.9807534	1008	93744
234.19270014762878	93	103.83059	12.760784	128.1496	78.26692	21.0	0.0	4.944314	4.9810686	4.842842	4.979132	1008	94752
238.49231147766113	94	108.39166	14.866733	128.12169	78.145706	21.0	0.0	5.161508	4.9776907	5.059688	4.975891	1008	95760
243.47355198860168	95	100.131325	13.485267	127.97371	68.677826	21.0	0.0	4.7681584	4.9784484	4.6663384	4.9766335	1008	96768
247.90991830825806	96	106.73475	13.229228	128.1811	78.47946	21.0	0.0	5.082607	4.9800587	4.9807067	4.978028	1008	97776
252.56424117088318	97	104.06432	13.881349	138.15656	68.52999	21.0	0.0	4.955444	4.9817247	4.8533306	4.9797945	1008	98784
257.594801902771	98	105.8952	12.631427	127.90143	68.62999	21.0	0.0	5.042629	4.9804783	4.9404473	4.9784336	1008	99792
262.23515129089355	99	104.46551	15.98825	137.37686	68.37447	21.0	0.0	4.974548	4.980082	4.8722534	4.978045	1008	100800
