Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	TimestepsThisBatch	TimestepsSoFar
3.5477402210235596	0	-0.4080615	0.080753565	-0.27530298	-0.6059069	21.0	0.0	-0.0194315	0.01879401	-0.017144492320480577	0.018859982115564847	1008	1008
5.106065273284912	1	-0.40069482	0.08636554	-0.25685367	-0.5777852	21.0	0.0	-0.019080708	0.018260026	-0.016929431495393367	0.018267392725124017	1008	2016
6.127915382385254	2	-0.41640666	0.090388775	-0.25280038	-0.60924745	21.0	0.0	-0.019828891	0.019762753	-0.018079907261912772	0.01977509262170527	1008	3024
7.2038421630859375	3	-0.40119603	0.09424212	-0.2245822	-0.6720688	21.0	0.0	-0.019104572	0.019826213	-0.01751309798724238	0.01980741379875762	1008	4032
8.258499145507812	4	-0.43673554	0.0989931	-0.2556229	-0.69617486	21.0	0.0	-0.020796929	0.01979839	-0.019100203200921928	0.019811361241443275	1008	5040
9.327106237411499	5	-0.41206995	0.10279313	-0.245338	-0.66048944	21.0	0.0	-0.019622378	0.019935817	-0.01809850344011885	0.02000717712162499	1008	6048
10.328019142150879	6	-0.42537105	0.089267045	-0.28469145	-0.6161229	21.0	0.0	-0.020255767	0.020467484	-0.018818998101301464	0.020480726000142287	1008	7056
11.350409746170044	7	-0.443562	0.10699844	-0.26269343	-0.71939015	21.0	0.0	-0.021122	0.022042206	-0.01960648319857759	0.02201192479708601	1008	8064
12.342272996902466	8	-0.420118	0.0960404	-0.2507292	-0.71702516	21.0	0.0	-0.020005621	0.020310648	-0.01841068431389319	0.020265902089059984	1008	9072
13.34534239768982	9	-0.44757473	0.10630148	-0.26616222	-0.78034544	21.0	0.0	-0.021313082	0.021351632	-0.01969196210617371	0.021279880800589752	1008	10080
14.367905855178833	10	-0.49200115	0.12611063	-0.23239297	-0.75643504	21.0	0.0	-0.023428626	0.02291284	-0.021685458214396207	0.02283193339411968	1008	11088
15.393596410751343	11	-0.07099384	2.8304338	19.320393	-0.8170436	21.0	0.0	-0.003380659	0.44438753	-0.0018369775731449255	0.44476177800460653	1008	12096
16.412272453308105	12	0.9307327	5.7059665	29.250662	-0.7708215	21.0	0.0	0.044320606	0.82928133	0.0459764090936118	0.8297156816307512	1008	13104
17.434422969818115	13	0.09608638	4.2643576	29.319279	-0.84764814	21.0	0.0	0.0045755384	0.5442297	0.006137300690240699	0.5445015972616427	1008	14112
18.412957668304443	14	-0.47803512	0.13477837	-0.25907123	-0.8425816	21.0	0.0	-0.022763578	0.022580082	-0.021322208621393557	0.022500508949800838	1008	15120
19.37790274620056	15	-0.35792413	1.4073286	9.229608	-1.113507	21.0	0.0	-0.017044006	0.3158009	-0.015622902209756758	0.31587715102808295	1008	16128
20.43797016143799	16	1.2962166	8.044239	39.337887	-0.77983	21.0	0.0	0.0617246	0.93871623	0.06323000868236395	0.9390415957274306	1008	17136
21.401517152786255	17	0.059356045	3.1348095	19.205732	-0.87385976	21.0	0.0	0.0028264788	0.5428693	0.004102785441881919	0.543092778392775	1008	18144
22.37314772605896	18	2.300471	10.548819	59.1171	-0.86109954	21.0	0.0	0.10954623	1.1689811	0.11098200528656871	1.1691793331622495	1008	19152
23.32815384864807	19	2.5431008	9.322792	39.187397	-0.86299956	21.0	0.0	0.121100046	1.2079198	0.12241326128756927	1.2081569108632086	1008	20160
24.30298614501953	20	4.8063636	11.451872	39.37631	-0.7670958	21.0	0.0	0.22887443	1.5821087	0.2302809919175652	1.5823286538270038	1008	21168
25.301756381988525	21	11.6484785	19.598927	59.289864	-0.7667235	21.0	0.0	0.55468947	2.3416858	0.556047213838702	2.341836247176508	1008	22176
26.31499433517456	22	11.262698	18.795156	59.10398	-0.7776971	21.0	0.0	0.53631896	2.3060846	0.5378712446828403	2.3062158254669916	1008	23184
27.300668954849243	23	15.400017	21.480333	79.20299	-0.8900171	21.0	0.0	0.7333342	2.6507165	0.7347774305745015	2.6508471035113623	1008	24192
28.278310775756836	24	18.473124	23.593626	98.82289	-0.84288293	21.0	0.0	0.87967265	2.8760724	0.8811086586685989	2.876080209750959	1008	25200
29.270856142044067	25	21.183573	24.399477	78.91524	-0.7741667	21.0	0.0	1.0087416	3.0505214	1.009966042460364	3.050493150090034	1008	26208
30.23353934288025	26	15.164165	19.855993	69.020706	-0.7787159	21.0	0.0	0.72210306	2.635843	0.7234770161891529	2.6357790558101986	1008	27216
31.196619033813477	27	24.079231	25.45172	78.947464	-0.78634006	21.0	0.0	1.14663	3.2205167	1.1478910603424946	3.2204418337399803	1008	28224
