Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
36.24899911880493	0	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.1835913e-06	0.00012228037	-0.69786805	0.060761575	0.005214071	0.0019856633	0.6983895	30049	30049
73.09347629547119	1	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.2118006e-06	9.995584e-05	-0.69730973	0.05264674	0.0022888782	0.00070650317	0.6975386	30049	60098
104.37943077087402	2	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.705278e-05	5.5320626e-05	-0.69506174	0.026816932	0.0014439614	0.00039320858	0.69520617	30049	90147
136.06983160972595	3	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00073970895	0.0010384769	-0.49705264	0.4196415	0.6722836	0.21465242	0.56428105	30049	120196
166.27709364891052	4	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00097146665	0.0010250766	-0.4190107	0.58273023	0.9761806	0.24241666	0.5166288	30049	150245
198.3815529346466	5	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0009853196	0.00069426507	-0.48899537	0.53797525	1.0109713	0.58989555	0.59009254	30049	180294
230.7251968383789	6	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00095149886	0.00075998204	-0.502004	0.60291374	1.0911406	0.6482962	0.61111814	30049	210343
263.072603225708	7	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00084058254	0.0007836429	-0.3677562	0.42094153	0.94441366	0.4668741	0.46219757	30049	240392
294.8684051036835	8	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00092797866	0.0009398214	-0.5027673	0.65339816	0.98572993	0.41329023	0.60134035	30049	270441
327.5691440105438	9	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00091217575	0.0009204898	-0.4405204	0.5192089	0.9709741	0.500281	0.5376178	30049	300490
360.61086988449097	10	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00169612	0.0014265963	-0.27351472	0.5362487	1.2390927	0.4363489	0.39742398	30049	330539
392.97477674484253	11	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0021761537	0.0010895025	-0.28287008	0.5989711	1.294508	0.55976063	0.4123209	30049	360588
425.6329927444458	12	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0017940707	0.0010712042	-0.32169065	0.66917884	1.2445298	0.7898043	0.44614363	30049	390637
457.72335171699524	13	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0013756604	0.00091279263	-0.331841	0.5413952	1.1087327	0.5861007	0.44271424	30049	420686
490.72801971435547	14	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014067747	0.0006910364	-0.3751836	0.54909813	1.0436158	0.555724	0.47954518	30049	450735
522.5429632663727	15	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012818186	0.0009836436	-0.49393567	0.61338407	1.060056	0.4713494	0.59994125	30049	480784
553.5080440044403	16	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0015693118	0.0009924814	-0.3774408	0.55438346	1.071643	0.34830186	0.48460513	30049	510833
585.5838165283203	17	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0014430125	0.0010982429	-0.3364305	0.5945379	1.1478741	0.30910575	0.4512179	30049	540882
618.0300278663635	18	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0016742479	0.0011714678	-0.34097713	0.70815927	1.2051917	0.47463465	0.4614963	30049	570931
650.7065591812134	19	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0016985687	0.000833244	-0.39744604	0.75140226	1.211462	0.69178236	0.51859224	30049	600980
682.4536020755768	20	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0018456642	0.00092262024	-0.27583578	0.51898205	1.0599728	0.2997467	0.38183305	30049	631029
714.610372543335	21	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0019504147	0.0010614308	-0.25322086	0.58084685	1.2976289	0.8781589	0.38298374	30049	661078
746.6147139072418	22	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0020778473	0.0007348664	-0.3259845	0.71993256	1.065745	0.43882954	0.432559	30049	691127
777.9790334701538	23	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0020118172	0.00060216	-0.2169117	0.53341824	1.0286263	0.18210882	0.31977436	30049	721176
808.7666656970978	24	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0015650729	0.0006932127	-0.31630552	0.5771247	0.9978937	0.17888387	0.4160949	30049	751225
840.1915686130524	25	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0018527355	0.0005805251	-0.36000124	0.6614582	0.952687	0.18888406	0.45526996	30049	781274
872.2248818874359	26	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0013724227	0.0006061744	-0.3783056	0.56458	0.93166614	0.22863181	0.4714722	30049	811323
904.3167023658752	27	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.001300571	0.00049582013	-0.31782272	0.47207138	0.9750244	0.39637032	0.41532516	30049	841372
935.606095790863	28	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0011431709	0.0003889436	-0.3150069	0.54036605	0.933004	0.2805343	0.40830737	30049	871421
966.8792369365692	29	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0012092494	0.00039092771	-0.3140363	0.44278964	0.96586263	0.28168848	0.4106226	30049	901470
998.2442591190338	30	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0010928645	0.0005073186	-0.33269972	0.46661392	0.9816446	0.90334827	0.43086416	30049	931519
1029.1771612167358	31	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00079150114	0.0003620713	-0.39953452	0.3980817	1.0462692	1.1677904	0.5041615	30049	961568
1060.2851915359497	32	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0008577936	0.0005113164	-0.46675003	0.4616244	0.7963503	0.32417363	0.54638505	30049	991617
1092.6038250923157	33	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00074155536	0.00050286396	-0.4034096	0.3814799	0.8452916	0.37494275	0.48793876	30049	1021666
1124.125961780548	34	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000752057	0.00042993776	-0.48018438	0.41635224	0.7868276	0.3670908	0.55886716	30049	1051715
1155.449878692627	35	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00065575994	0.00048268883	-0.5046563	0.40531752	0.8236729	0.97077703	0.5870236	30049	1081764
1186.5581607818604	36	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.000498938	0.0003288237	-0.56339586	0.4297152	0.75410545	0.4392557	0.6388064	30049	1111813
1218.1186332702637	37	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00062613364	0.00026428717	-0.5083444	0.37307137	0.74478465	0.49430773	0.5828229	30049	1141862
1251.0510694980621	38	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0005695386	0.0004969469	-0.4921345	0.35781604	0.71853447	0.5343369	0.5639879	30049	1171911
1282.7212455272675	39	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00044180188	0.00036932746	-0.5166929	0.33023432	0.68652356	0.5436279	0.58534527	30049	1201960
1314.5412566661835	40	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0004942682	0.00034599772	-0.5295945	0.34068468	0.66723317	0.6030798	0.59631777	30049	1232009
1346.0463433265686	41	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00036335678	0.00033559717	-0.5983645	0.29028165	0.5239671	0.58033496	0.65076125	30049	1262058
1378.2977225780487	42	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00032015832	0.00033575474	-0.63095456	0.46091244	0.58437055	0.6836603	0.6893917	30049	1292107
1410.4991707801819	43	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.0001662083	0.00022549341	-0.6121593	0.23523492	0.529969	0.6493372	0.66515625	30049	1322156
1442.1740584373474	44	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00027413468	0.00033678752	-0.6007173	0.28551045	0.45639467	0.6657751	0.6463568	30049	1352205
1475.022007226944	45	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00019789595	0.00032929704	-0.61754036	0.2598131	0.45815486	0.745299	0.6633558	30049	1382254
1507.068187713623	46	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.0818707e-05	0.000249725	-0.6267841	0.2250752	0.38090733	0.69158345	0.66487485	30049	1412303
1540.8987872600555	47	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	0.00020236603	0.00037859657	-0.65175635	0.22069205	0.32318884	0.80149925	0.68407524	30049	1442352
1573.1965398788452	48	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	6.0073573e-05	0.0002405441	-0.69104594	0.12823991	0.18595478	0.61666507	0.70964146	30049	1472401
1606.213832616806	49	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	4.6234218e-05	0.00020920475	-0.67828906	0.10285959	0.0807001	0.284154	0.6863591	30049	1502450
1638.530365228653	50	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	3.464778e-05	8.189206e-05	-0.6946516	0.036222067	0.028935213	0.1724019	0.6975452	30049	1532499
1670.7552213668823	51	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-1.2358428e-05	2.6550528e-05	-0.69291973	0.013772218	0.0013863683	0.00080236077	0.6930583	30049	1562548
1703.0475406646729	52	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.1136394e-06	3.553984e-05	-0.6942359	0.021660151	0.0013159462	0.000532751	0.69436747	30049	1592597
1735.3723521232605	53	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.7905182e-06	2.248779e-05	-0.69169664	0.01147192	0.0036889547	0.0007339573	0.69206566	30049	1622646
1768.165179014206	54	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.7404714e-06	1.2825984e-05	-0.6930659	0.0047395765	0.0005775972	0.0025811275	0.69312364	30049	1652695
1801.4549541473389	55	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-9.841775e-07	5.546673e-06	-0.69314694	0.0012437815	0.0001480775	0.00018254091	0.6931617	30049	1682744
1835.44202876091	56	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-3.765448e-06	2.8216808e-05	-0.6939559	0.01738773	0.0021479973	0.0010937859	0.69417065	30049	1712793
1868.1362898349762	57	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-4.4794365e-06	1.3956181e-05	-0.6930117	0.004034287	0.00079099846	9.894466e-05	0.6930908	30049	1742842
1899.9870047569275	58	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	2.5738857e-06	1.3901777e-06	-0.6932379	0.0014690784	2.862569e-05	9.90109e-06	0.6932407	30049	1772891
1932.7206373214722	59	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-9.3819585e-07	7.8989245e-07	-0.69322073	0.0011728433	3.1166953e-06	3.389501e-06	0.69322103	30049	1802940
1964.987044095993	60	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.03188924e-07	1.572638e-06	-0.6931447	0.0006787542	8.6086045e-05	0.00056628895	0.69315326	30049	1832989
1998.046571969986	61	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	1.7752178e-06	6.215018e-06	-0.693147	0.0005151191	0.0011565017	0.00034905362	0.69326264	30049	1863038
2030.1220915317535	62	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-5.2252204e-07	4.1614553e-06	-0.69314694	0.00059938314	0.0018100443	0.012364782	0.69332784	30049	1893087
2062.238430261612	63	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-6.6443727e-06	3.612878e-06	-0.69312626	0.0023060897	6.446035e-05	0.0007067799	0.69313276	30049	1923136
2093.6379778385162	64	0.0	0.0	0.0	0.0	151.0	0.0	0.0	0.0	-9.528808e-06	8.851563e-06	-0.6931534	0.0020761988	0.0057410737	0.0012648643	0.69372755	30049	1953185
