Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	Unmodified Rewards Mean	Unmodified Rewards Std	Modified Rewards Mean	Modified Rewards Std	Log Likelihood Mean	Log Likelihood Std	KL Divergence Mean	KL Divergence Std	Negative ELBo	TimestepsThisBatch	TimestepsSoFar
9.098001480102539	0	-0.4080615	0.080753565	-0.27530298	-0.6059069	21.0	0.0	-0.0194315	0.01879401	-0.019064603	0.019064346	-0.69083214	0.024927706	0.00025596842	0.00013833678	0.69085765	1008	1008
17.05582094192505	1	-0.40068182	0.08636203	-0.25686684	-0.57770914	21.0	0.0	-0.019080086	0.018259037	-0.018963188	0.018485548	-0.68949485	0.032985106	0.00035727833	0.0005071937	0.6895306	1008	2016
22.14876890182495	2	-0.41623712	0.09035097	-0.25297648	-0.6094435	21.0	0.0	-0.019820815	0.01975147	-0.019820139	0.019915415	-0.69658494	0.022520352	0.00016905247	0.00016719864	0.69660187	1008	3024
27.261953353881836	3	-0.4008495	0.09415566	-0.22469723	-0.6713665	21.0	0.0	-0.01908807	0.019804152	-0.019048577	0.019975077	-0.69080937	0.02997466	0.00011138071	3.5036413e-05	0.69082046	1008	4032
32.41678857803345	4	-0.4359938	0.098562464	-0.25520682	-0.6925144	21.0	0.0	-0.02076161	0.019769903	-0.0207144	0.020009836	-0.6886015	0.030645784	0.0003585176	0.00023842524	0.6886373	1008	5040
37.9159255027771	5	-0.41115627	0.10276384	-0.2440422	-0.65921974	21.0	0.0	-0.019578869	0.019880654	-0.019490745	0.019859487	-0.6958847	0.016134579	0.00012683164	0.000110374975	0.6958974	1008	6048
43.48341512680054	6	-0.42425227	0.08897914	-0.2839072	-0.61640126	21.0	0.0	-0.020202493	0.020413121	-0.020355452	0.020665057	-0.69384664	0.020628039	0.000117601514	6.5308705e-05	0.6938584	1008	7056
48.81629514694214	7	-0.4416094	0.1063161	-0.26121208	-0.7163481	21.0	0.0	-0.02102902	0.021950467	-0.02076774	0.022089815	-0.69390285	0.019047907	0.00025760932	0.00010933676	0.6939286	1008	8064
54.41772747039795	8	-0.4179349	0.095056474	-0.2496789	-0.7094011	21.0	0.0	-0.019901663	0.020227866	-0.019864809	0.020328168	-0.6921299	0.023474155	0.00048077668	0.0005442177	0.692178	1008	9072
59.99629020690918	9	-0.44478324	0.105476126	-0.26428524	-0.7736553	21.0	0.0	-0.021180157	0.021241479	-0.021319995	0.021489853	-0.69266623	0.026864307	0.0014023716	0.002067491	0.6928065	1008	10080
65.27738356590271	10	-0.48820266	0.12461203	-0.2290607	-0.75070554	21.0	0.0	-0.023247747	0.022750935	-0.022913774	0.023446936	-0.6947385	0.04671036	0.011905473	0.01937024	0.6959291	1008	11088
70.38033556938171	11	-0.0674927	2.8312168	19.329483	-0.8117428	21.0	0.0	-0.0032139393	0.44441813	-0.0030858838	0.44444683	-0.69532967	0.028105434	0.0007693545	0.0008855984	0.6954066	1008	12096
75.46752715110779	12	0.7261052	5.2049117	29.25892	-0.76550376	21.0	0.0	0.03457644	0.7695657	0.03480183	0.76988053	-0.69535184	0.049407396	0.015305236	0.015929017	0.69688237	1008	13104
80.58945608139038	13	-0.10834301	2.8375585	19.327612	-0.84015065	21.0	0.0	-0.0051591946	0.44523767	-0.005085594	0.4451825	-0.6952073	0.041138493	0.007343781	0.008927529	0.6959417	1008	14112
85.6888678073883	14	-0.4739653	0.13341725	-0.2578242	-0.8347993	21.0	0.0	-0.022569774	0.022435997	-0.022285227	0.02281817	-0.69434446	0.036646884	0.0066942167	0.007886321	0.6950139	1008	15120
90.81346869468689	15	-0.35174796	1.4074261	9.237981	-1.1013023	21.0	0.0	-0.016749902	0.31579885	-0.01677071	0.31603184	-0.69431627	0.043643218	0.011029338	0.01144292	0.6954192	1008	16128
95.9223165512085	16	1.3036906	8.045209	39.34974	-0.7702552	21.0	0.0	0.062080506	0.9387325	0.06318886	0.9395013	-0.69831836	0.10349193	0.05555779	0.06748493	0.70387405	1008	17136
101.04538798332214	17	-0.14074284	1.9729711	9.392972	-0.86182564	21.0	0.0	-0.00670204	0.44303432	-0.006678517	0.44314244	-0.69473803	0.03622092	0.003169343	0.0029806746	0.695055	1008	18144
106.15246438980103	18	2.311041	10.549934	59.132263	-0.84571916	21.0	0.0	0.1100496	1.1690241	0.11339488	1.1712629	-0.6670159	0.1590409	0.13348699	0.14069197	0.68036467	1008	19152
111.33358263969421	19	1.929101	7.7042174	39.062214	-0.84724313	21.0	0.0	0.09186194	1.0822773	0.092007615	1.0825175	-0.69004494	0.03762073	0.0062320866	0.007812787	0.6906681	1008	20160
116.67356657981873	20	4.610418	11.282011	39.39301	-0.7495103	21.0	0.0	0.2195437	1.5524149	0.21979268	1.552944	-0.6860845	0.063133515	0.026544306	0.04994135	0.68873894	1008	21168
121.804523229599	21	10.621253	18.887882	59.30534	-0.74964803	21.0	0.0	0.5057739	2.2462947	0.50974965	2.2532103	-0.64455	0.20594175	0.233812	0.2870735	0.66793126	1008	22176
127.04969573020935	22	10.44363	18.188902	59.123737	-0.7593611	21.0	0.0	0.49731573	2.2284584	0.51534116	2.242024	-0.5900364	0.33720255	0.48115197	0.3671174	0.63815165	1008	23184
132.36529850959778	23	12.70753	18.428774	69.22413	-0.87127393	21.0	0.0	0.6051204	2.4336112	0.6212445	2.4449496	-0.6387128	0.3555957	0.47976822	0.35697076	0.6866896	1008	24192
137.46012139320374	24	16.615301	22.60342	98.84848	-0.8267492	21.0	0.0	0.7912048	2.745442	0.8128427	2.7571275	-0.6017709	0.3876445	0.52758676	0.37099057	0.6545296	1008	25200
142.805269241333	25	19.325089	23.657457	78.93629	-0.7576548	21.0	0.0	0.9202423	2.9317234	0.93596816	2.9425576	-0.5955194	0.3032775	0.42356575	0.30729082	0.6378761	1008	26208
149.67864799499512	26	12.678683	18.952858	69.03965	-0.76509076	21.0	0.0	0.60374683	2.4346051	0.6313871	2.4397027	-0.59346277	0.50512177	0.69685054	0.39375803	0.6631478	1008	27216
155.6711266040802	27	22.216799	25.204767	78.96316	-0.771177	21.0	0.0	1.057943	3.112436	1.0842149	3.1216512	-0.53634524	0.4211087	0.74324715	0.40960333	0.61067003	1008	28224
161.28971767425537	28	21.75701	24.76891	88.93134	-0.8060105	21.0	0.0	1.036048	3.0872438	1.0708609	3.0972683	-0.47710806	0.48944765	1.048738	0.4690947	0.5819819	1008	29232
166.50496459007263	29	20.722721	25.13516	79.122345	-0.9334933	21.0	0.0	0.98679626	3.025866	1.0173321	3.035419	-0.50709534	0.39127868	1.0824199	0.43143305	0.6153373	1008	30240
171.765522480011	30	21.564562	24.728327	78.979546	-0.76234657	21.0	0.0	1.026884	3.0767276	1.0710438	3.08414	-0.474581	0.4788746	1.3070643	0.50571316	0.6052874	1008	31248
177.06309390068054	31	20.735632	25.84657	79.02681	-0.81135845	21.0	0.0	0.987411	3.023784	1.016209	3.0324266	-0.49825984	0.41922152	1.2328384	0.5103964	0.62154365	1008	32256
182.33180284500122	32	31.084099	22.62799	79.17397	-0.82425296	21.0	0.0	1.4801952	3.5839713	1.5124623	3.596387	-0.593416	0.43370906	1.311547	0.5069834	0.72457063	1008	33264
187.83399176597595	33	37.709137	26.860802	88.93008	-0.7969869	21.0	0.0	1.7956731	3.8630483	1.8280023	3.8771195	-0.5248997	0.48447812	1.3518705	0.45757347	0.6600868	1008	34272
193.0782561302185	34	42.86835	26.152685	98.85601	-0.8730029	21.0	0.0	2.0413501	4.054376	2.082475	4.065713	-0.5019661	0.4669905	1.5691828	0.5729856	0.6588844	1008	35280
198.20876336097717	35	41.647293	26.525501	88.903404	-0.8457079	21.0	0.0	1.9832045	4.011868	2.0182824	4.02533	-0.47970325	0.3969352	1.5206926	0.42199728	0.6317725	1008	36288
203.3600835800171	36	45.91724	26.341879	109.03341	-0.9976838	21.0	0.0	2.1865351	4.15485	2.227535	4.1668916	-0.4390549	0.4470702	1.6326241	0.46023908	0.60231733	1008	37296
208.7738392353058	37	45.58455	25.06094	98.84684	-0.6856504	21.0	0.0	2.1706927	4.1423416	2.211791	4.1562986	-0.4534691	0.45712164	1.5803747	0.40045583	0.6115065	1008	38304
214.2846417427063	38	55.673824	24.99292	108.67481	-0.9254818	21.0	0.0	2.6511347	4.430139	2.684397	4.444477	-0.4691323	0.43384248	1.5440211	0.4024984	0.62353444	1008	39312
219.8353886604309	39	53.00307	23.461054	98.518654	-0.7170265	21.0	0.0	2.5239556	4.360519	2.5614688	4.374872	-0.48324844	0.4594722	1.6017992	0.43052706	0.6434284	1008	40320
225.459796667099	40	53.439816	27.954103	108.75431	-0.6535679	21.0	0.0	2.544753	4.3711157	2.5841901	4.38661	-0.47837055	0.38306612	1.623951	0.4333741	0.64076567	1008	41328
230.88817858695984	41	54.651535	22.13862	98.77498	-0.6837864	21.0	0.0	2.602454	4.404224	2.6389756	4.4166512	-0.46351352	0.4231017	1.7319523	0.39230302	0.63670874	1008	42336
236.2035892009735	42	56.89945	21.499002	98.85882	9.153088	21.0	0.0	2.7094977	4.459151	2.7410467	4.4720654	-0.557196	0.502748	1.556119	0.38635454	0.7128079	1008	43344
241.4537537097931	43	56.057465	26.04617	108.55139	-0.93426955	21.0	0.0	2.669403	4.437983	2.699302	4.449061	-0.43643248	0.3878701	1.5565087	0.35975453	0.59208333	1008	44352
246.64680814743042	44	64.16147	19.57553	98.90185	29.068703	21.0	0.0	3.055308	4.619091	3.0921683	4.631684	-0.54119027	0.46376446	1.5025582	0.37521634	0.6914461	1008	45360
251.86514687538147	45	68.274956	23.298084	108.6178	-0.7057791	21.0	0.0	3.2511883	4.69237	3.288109	4.708715	-0.49308655	0.47539362	1.578073	0.32140452	0.65089387	1008	46368
256.96740770339966	46	67.41796	20.961151	118.61433	19.111088	21.0	0.0	3.2103791	4.6790805	3.2458901	4.693766	-0.49126637	0.397411	1.5815035	0.30045152	0.64941674	1008	47376
262.37379026412964	47	61.841763	25.290339	118.828415	-0.87652147	21.0	0.0	2.9448457	4.571823	2.978853	4.5873513	-0.555657	0.42466018	1.6225389	0.29050362	0.7179109	1008	48384
267.63588666915894	48	70.29783	21.573172	108.67601	-0.8410237	21.0	0.0	3.3475153	4.729559	3.3888967	4.7471895	-0.48213857	0.3897737	1.7017341	0.34755963	0.65231204	1008	49392
272.9409010410309	49	64.97738	26.821781	118.22761	-0.8532548	21.0	0.0	3.0941608	4.6340404	3.1300852	4.6501985	-0.47309357	0.39671472	1.617714	0.31816438	0.634865	1008	50400
278.1003119945526	50	67.58192	22.8551	108.795456	9.154994	21.0	0.0	3.2181866	4.681472	3.2532606	4.6966624	-0.5963133	0.49433675	1.5261486	0.32978532	0.7489281	1008	51408
283.358660697937	51	72.79456	23.227592	118.52675	18.810814	21.0	0.0	3.4664083	4.768487	3.5034373	4.783468	-0.5041938	0.41395327	1.6511166	0.24694532	0.66930544	1008	52416
288.6335883140564	52	67.16504	27.187973	118.82719	-0.74910766	21.0	0.0	3.1983354	4.67497	3.2305129	4.685878	-0.5403091	0.42431897	1.7072687	0.26873967	0.71103597	1008	53424
293.9132640361786	53	73.78185	22.787195	108.77684	9.027686	21.0	0.0	3.5134213	4.782244	3.5468454	4.7946405	-0.5011448	0.41418818	1.5953898	0.24006918	0.6606839	1008	54432
299.19598412513733	54	70.063934	27.409122	118.00832	-0.72798383	21.0	0.0	3.3363779	4.723834	3.3712966	4.73682	-0.46940592	0.4312639	1.5277691	0.2858323	0.62218285	1008	55440
304.4259810447693	55	74.36273	23.222181	108.59462	28.90715	21.0	0.0	3.5410821	4.7878942	3.5749292	4.8020854	-0.48676693	0.39378422	1.6253695	0.2661537	0.6493039	1008	56448
309.6557025909424	56	73.39136	19.234833	98.807	29.042046	21.0	0.0	3.4948266	4.7776084	3.5257118	4.7911487	-0.6074287	0.44605532	1.5458095	0.28804433	0.76200974	1008	57456
314.8866927623749	57	78.30581	17.869528	118.29066	29.111904	21.0	0.0	3.728848	4.8376126	3.7631445	4.8491454	-0.5143211	0.42858347	1.5526865	0.23573337	0.6695897	1008	58464
320.0987162590027	58	70.8167	21.442991	108.67161	28.944366	21.0	0.0	3.3722239	4.73596	3.4036355	4.7470293	-0.46060508	0.396625	1.5467192	0.19264337	0.61527693	1008	59472
325.46888494491577	59	83.286316	18.24874	118.51601	9.0503235	21.0	0.0	3.9660153	4.8936653	3.9978743	4.907751	-0.5734643	0.5483023	1.5889515	0.24780935	0.73235947	1008	60480
330.8003315925598	60	75.6574	22.031244	118.52466	-0.7599318	21.0	0.0	3.6027339	4.8051977	3.6336915	4.819382	-0.58329093	0.38875633	1.6413962	0.20688444	0.74743056	1008	61488
336.1125183105469	61	76.205345	22.79748	108.56473	8.809467	21.0	0.0	3.628826	4.8152037	3.659215	4.826499	-0.5281108	0.48416272	1.5065875	0.25288448	0.67876947	1008	62496
341.4455609321594	62	79.971596	19.85043	118.24516	38.96251	21.0	0.0	3.808171	4.8582673	3.841457	4.873058	-0.52064764	0.45773432	1.620796	0.19902565	0.6827272	1008	63504
346.95417737960815	63	80.57373	19.403366	118.514244	29.182837	21.0	0.0	3.836844	4.8656936	3.8688247	4.8781857	-0.52154136	0.40546852	1.6461036	0.18926094	0.6861517	1008	64512
352.3085012435913	64	80.97123	18.835083	118.559326	38.73904	21.0	0.0	3.855773	4.869867	3.889777	4.8830924	-0.54175663	0.41494676	1.6200961	0.21638155	0.7037662	1008	65520
357.61041021347046	65	85.96515	18.407194	108.811	38.883095	21.0	0.0	4.0935783	4.917985	4.127978	4.9307823	-0.52214974	0.51504606	1.590538	0.19057429	0.6812035	1008	66528
362.83611273765564	66	86.992065	16.620834	108.853096	48.804356	21.0	0.0	4.1424794	4.9254985	4.177216	4.94354	-0.4535095	0.37050352	1.6636807	0.1929727	0.6198776	1008	67536
367.9954686164856	67	90.88577	17.435402	118.46774	39.000454	21.0	0.0	4.3278933	4.952513	4.3599114	4.9721746	-0.5496865	0.46541122	1.5980424	0.20887539	0.7094908	1008	68544
373.20409393310547	68	86.73169	18.326342	127.96676	48.480785	21.0	0.0	4.13008	4.922459	4.163613	4.942307	-0.4852792	0.44656697	1.5942755	0.14143644	0.6447068	1008	69552
378.45779967308044	69	82.97289	18.102526	118.34691	29.205868	21.0	0.0	3.95109	4.8884463	3.9848685	4.9076943	-0.49708444	0.432099	1.6515758	0.22335574	0.66224205	1008	70560
383.79117131233215	70	87.547485	19.160091	118.406296	8.969142	21.0	0.0	4.1689277	4.928811	4.201185	4.942073	-0.5466423	0.3831613	1.5738482	0.15273388	0.7040271	1008	71568
388.9846692085266	71	88.98358	14.687402	118.37701	58.881832	21.0	0.0	4.2373133	4.9387302	4.270005	4.9534583	-0.4843349	0.44617507	1.6289504	0.11070732	0.6472299	1008	72576
394.1403977870941	72	90.83907	18.508556	118.485374	39.031013	21.0	0.0	4.32567	4.9492874	4.3598514	4.9699354	-0.478864	0.38112533	1.5878352	0.16606984	0.63764757	1008	73584
399.2946527004242	73	89.24817	14.924149	118.46315	58.77501	21.0	0.0	4.2499127	4.940151	4.286461	4.9622817	-0.5646205	0.4248855	1.5869026	0.21467516	0.72331077	1008	74592
404.4986689090729	74	85.911354	19.081446	127.569084	39.021454	21.0	0.0	4.091017	4.9178658	4.126273	4.929714	-0.5489903	0.4675582	1.6442297	0.16610102	0.71341324	1008	75600
409.6423718929291	75	88.15919	15.324036	118.57029	48.59588	21.0	0.0	4.1980567	4.931402	4.230202	4.9442463	-0.5016194	0.38747343	1.6069407	0.16843492	0.66231346	1008	76608
414.75015473365784	76	83.215546	19.744682	108.65358	29.07529	21.0	0.0	3.962645	4.891728	3.993027	4.9014897	-0.5080005	0.41840163	1.6312313	0.14132592	0.6711236	1008	77616
419.899822473526	77	91.25568	18.84458	127.69474	38.966835	21.0	0.0	4.345509	4.951479	4.3803544	4.965427	-0.40072596	0.34642795	1.6134452	0.18337977	0.5620705	1008	78624
425.0363726615906	78	86.51288	21.075281	128.57741	28.901196	21.0	0.0	4.119661	4.9188337	4.15245	4.931072	-0.5029897	0.40264052	1.6352222	0.17561634	0.6665119	1008	79632
430.1540322303772	79	90.6358	19.733644	127.93907	28.967583	21.0	0.0	4.3159904	4.9508567	4.346894	4.964479	-0.5223448	0.5188347	1.5982955	0.12962577	0.68217444	1008	80640
435.32340240478516	80	83.97498	17.74924	117.95377	48.70681	21.0	0.0	3.9988089	4.8951917	4.031603	4.9104977	-0.41729063	0.3848557	1.6197395	0.13643819	0.5792646	1008	81648
440.5456178188324	81	87.5864	19.867544	128.34927	29.242643	21.0	0.0	4.170781	4.9298053	4.201255	4.944046	-0.5172782	0.38690805	1.5798099	0.15735774	0.6752592	1008	82656
445.7839834690094	82	91.69885	21.457355	128.29485	28.756542	21.0	0.0	4.366612	4.955581	4.400096	4.971671	-0.49027288	0.37541616	1.6398408	0.14689083	0.65425694	1008	83664
451.1509075164795	83	92.71128	16.020359	127.92447	58.57576	21.0	0.0	4.4148235	4.960275	4.4448805	4.9761105	-0.54366946	0.39655864	1.6306679	0.13356844	0.7067362	1008	84672
456.518501996994	84	87.14394	17.974197	128.48616	48.950478	21.0	0.0	4.1497116	4.9241223	4.1827116	4.936045	-0.5443485	0.5011683	1.6127784	0.14667165	0.70562637	1008	85680
461.7404193878174	85	87.72762	20.98783	138.15628	38.83865	21.0	0.0	4.177506	4.928426	4.2092667	4.942937	-0.48271877	0.42492166	1.5908406	0.16225973	0.6418028	1008	86688
467.09462237358093	86	88.60919	18.529236	118.610794	29.332348	21.0	0.0	4.219485	4.935408	4.251489	4.9520116	-0.50845015	0.42762408	1.6089044	0.1606318	0.6693406	1008	87696
472.3239405155182	87	89.79502	20.031155	118.56736	38.66252	21.0	0.0	4.2759533	4.94196	4.3077674	4.9588013	-0.5277372	0.3565667	1.583332	0.16760404	0.6860704	1008	88704
477.49088954925537	88	93.703224	17.22532	128.4734	58.835915	21.0	0.0	4.4620585	4.9640446	4.496051	4.9829316	-0.5077298	0.4381261	1.6123484	0.16860284	0.6689647	1008	89712
482.6819009780884	89	90.009094	14.34678	118.47281	58.80533	21.0	0.0	4.286147	4.9419336	4.3184824	4.9597187	-0.505031	0.39049074	1.564653	0.18362568	0.66149634	1008	90720
487.7906184196472	90	90.21621	16.629831	118.52675	39.079514	21.0	0.0	4.2960095	4.94634	4.327357	4.9602633	-0.5308769	0.44546962	1.5742097	0.16093943	0.68829787	1008	91728
492.84810066223145	91	90.00759	17.871378	128.2922	58.695553	21.0	0.0	4.2860756	4.9418426	4.318339	4.956767	-0.54135895	0.46155292	1.6247396	0.14474598	0.7038329	1008	92736
497.9733428955078	92	95.72018	18.60128	128.28026	58.62454	21.0	0.0	4.5581036	4.970935	4.59069	4.9840465	-0.5030756	0.36809275	1.5580993	0.15389067	0.65888554	1008	93744
503.13665652275085	93	94.718575	14.698134	118.50228	58.496265	21.0	0.0	4.510408	4.966455	4.5421443	4.9819283	-0.5604308	0.44459745	1.6072822	0.14958566	0.72115904	1008	94752
508.30175852775574	94	96.780495	17.750498	128.22745	68.44011	21.0	0.0	4.608595	4.975984	4.6411543	4.988438	-0.4942458	0.44920015	1.6370497	0.16230391	0.65795076	1008	95760
513.4549143314362	95	89.347115	15.386301	118.28582	49.050877	21.0	0.0	4.254625	4.938524	4.2858133	4.9492803	-0.51936996	0.3966048	1.6289587	0.11922524	0.6822658	1008	96768
519.363276720047	96	96.78765	16.34902	127.902855	58.926533	21.0	0.0	4.608936	4.975258	4.637306	4.9851923	-0.5430297	0.53063715	1.5358294	0.16749918	0.69661266	1008	97776
525.5969738960266	97	94.11011	14.900199	128.41156	58.760044	21.0	0.0	4.481434	4.964509	4.5126157	4.973472	-0.56106925	0.5933045	1.6290922	0.14815412	0.7239784	1008	98784
531.0445654392242	98	95.52216	13.524636	118.27449	58.853912	21.0	0.0	4.548675	4.970491	4.5811825	4.982058	-0.50797665	0.37133953	1.64351	0.119488366	0.67232764	1008	99792
536.4527857303619	99	94.50763	18.17655	128.05557	48.86488	21.0	0.0	4.5003633	4.9652224	4.530618	4.9775023	-0.53250176	0.407161	1.6327975	0.104306094	0.6957815	1008	100800
